ID (frame),Elapsed Time,Angle left eye,Angle right eye,Block seen,Reaction time block,On Target
291,0.01600511,27.49682,25.30579,,,Not looking at Target
292,0.03070736,26.92487,24.89939,,,Looking at Target
293,0.01656797,26.7854,24.70807,,,Looking at Target
294,0.01656763,26.63593,24.54399,,,Looking at Target
295,0.01712468,26.51057,24.37955,,,Looking at Target
296,0.0160075,26.43922,24.24299,,,Looking at Target
297,0.01697586,26.26678,24.07439,,,Looking at Target
298,0.01615735,26.06068,23.85584,,,Looking at Target
299,0.01656695,25.78498,23.64062,,,Looking at Target
300,0.01726224,25.46911,23.3456,,,Looking at Target
301,0.01599385,25.22438,23.0711,,,Looking at Target
302,0.01644373,25.08643,22.92558,,,Looking at Target
303,0.01656592,25.13209,22.79418,,,Looking at Target
304,0.01697552,24.9679,22.72445,,,Looking at Target
305,0.01615871,24.91331,22.69101,,,Looking at Target
306,0.01683011,25.3336,23.3963,,,Looking at Target
307,0.01630241,30.07973,27.15766,,,Looking at Target
308,0.01668812,29.80223,27.29742,,,Looking at Target
309,0.01644646,29.62788,27.18885,,,Looking at Target
310,0.01656626,29.51287,27.08576,,,Looking at Target
311,0.01697552,29.37724,27.02967,,,Looking at Target
312,0.016157,29.43006,27.04294,,,Looking at Target
313,0.01682807,29.47846,27.09509,,,Looking at Target
314,0.01699464,29.43183,27.18768,,,Looking at Target
315,0.01599248,29.46405,27.27054,,,Looking at Target
316,0.01645123,29.49434,27.30765,,,Looking at Target
317,0.0165666,29.48146,27.39654,,,Looking at Target
318,0.01696562,29.36892,27.39951,TRUE,0.7434362,Looking at Target
319,0.016996,29.24769,27.32197,,,Not looking at Target
320,0.01599658,29.18436,27.25142,,,Not looking at Target
321,0.01699088,29.11247,27.22646,,,Not looking at Target
322,0.01588428,29.0896,27.23181,,,Not looking at Target
323,0.01710523,29.11128,27.24645,,,Not looking at Target
324,0.01602832,29.10153,27.24516,,,Not looking at Target
325,0.01697996,29.06081,27.16281,,,Not looking at Target
326,0.01615291,25.66443,24.02687,,,Not looking at Target
327,0.01683182,14.47644,13.12898,,,Not looking at Target
328,0.01630173,11.44739,9.086185,,,Not looking at Target
329,0.01668914,12.41481,11.10697,,,Not looking at Target
330,0.01644407,12.36359,11.04536,,,Looking at Target
331,0.01656695,12.32631,11.1571,,,Looking at Target
332,0.01695914,12.28073,11.14514,,,Looking at Target
333,0.01617646,12.25184,11.12684,,,Looking at Target
334,0.01681237,12.16416,11.12778,,,Looking at Target
335,0.01631846,12.12163,11.21206,,,Looking at Target
336,0.01667003,12.06508,11.18641,,,Looking at Target
337,0.01700044,11.9709,11.12258,,,Looking at Target
338,0.01603003,11.90511,11.088,,,Looking at Target
339,0.01695504,11.76913,11.05154,,,Looking at Target
340,0.01617817,11.73702,11.01115,,,Looking at Target
341,0.0165666,11.71955,11.3467,,,Looking at Target
342,0.01656695,11.72729,11.36387,,,Looking at Target
343,0.0165666,11.73259,11.38908,,,Looking at Target
344,0.01709669,11.74598,11.38885,,,Looking at Target
345,0.0160389,11.74784,11.38642,,,Looking at Target
346,0.01656456,11.74692,11.54494,,,Looking at Target
347,0.01738239,11.76301,11.5498,,,Looking at Target

