ID (frame),Elapsed Time,Angle left eye,Angle right eye,Block seen,Reaction time block,On Target
1008,0.01656696,42.10125,39.96058,,,Looking at Target
1009,0.0165673,42.10859,39.93863,,,Looking at Target
1010,0.01667141,42.03637,39.91623,,,Looking at Target
1011,0.01697212,41.96482,39.86181,,,Looking at Target
1012,0.01605598,41.74216,39.77627,,,Looking at Target
1013,0.01688883,41.68819,39.72098,,,Looking at Target
1014,0.01624474,41.64556,39.69361,,,Looking at Target
1015,0.01670656,41.60981,39.65899,,,Looking at Target
1016,0.01642803,41.57212,39.67085,,,Looking at Target
1017,0.01656696,41.49664,39.66294,,,Looking at Target
1018,0.01656696,41.45301,39.63587,,,Looking at Target
1019,0.01656525,41.41786,39.63521,,,Looking at Target
1020,0.01677005,41.40233,39.65512,,,Looking at Target
1021,0.01693799,41.38343,39.71095,,,Looking at Target
1022,0.01599352,41.3693,39.86267,,,Looking at Target
1023,0.01656559,41.36123,39.85478,,,Looking at Target
1024,0.01656662,41.36424,39.88666,,,Looking at Target
1025,0.01656627,41.3722,39.88219,,,Looking at Target
1026,0.01671714,41.38052,39.90809,,,Looking at Target
1027,0.01641575,41.35273,39.88771,,,Looking at Target
1028,0.01656798,41.33786,39.87049,TRUE,0,Looking at Target
1029,0.01656662,41.32081,39.82249,,,Not looking at Target
1030,0.01656593,41.30956,39.77677,,,Not looking at Target
1031,0.01670759,41.29983,39.78042,,,Not looking at Target
1032,0.01701786,41.30622,39.76954,,,Not looking at Target
1033,0.01597338,41.31018,39.78107,,,Not looking at Target
1034,0.0165673,41.31474,39.82722,,,Not looking at Target
1035,0.01656662,41.31166,39.83,,,Not looking at Target
1036,0.01656764,41.30342,39.86043,,,Not looking at Target
1037,0.016654,41.29902,39.94648,,,Not looking at Target
1038,0.01647924,41.27182,39.92482,,,Not looking at Target
1039,0.01656627,41.24802,39.93146,,,Not looking at Target
1040,0.01737148,41.21349,39.93057,,,Not looking at Target
1041,0.0157737,41.17244,39.89531,,,Not looking at Target
1042,0.01670247,41.15889,39.8319,,,Not looking at Target
1043,0.01645944,41.14364,39.82215,,,Not looking at Target
1044,0.01652668,41.12286,39.79882,,,Not looking at Target
1045,0.01656662,41.14621,39.80991,,,Not looking at Target
1046,0.01732608,41.17533,39.86944,,,Not looking at Target
1047,0.01596109,41.28979,41.41034,,,Not looking at Target
1048,0.01697076,47.45882,48.10569,,,Not looking at Target
1049,0.01600888,54.43367,55.43056,,,Not looking at Target
1050,0.01695949,59.51387,61.85025,,,Not looking at Target
1051,0.01695232,64.06159,68.16426,,,Not looking at Target
1052,0.01597816,67.43086,74.59116,,,Not looking at Target
1053,0.01696905,69.65732,76.53584,,,Looking at Target
1054,0.01598737,71.04673,77.81882,,,Looking at Target
1055,0.01655228,70.96166,77.47057,,,Looking at Target
1056,0.01656798,70.94162,76.51449,,,Looking at Target
1057,0.01656593,70.82443,76.50302,,,Looking at Target
1058,0.0166912,70.64643,76.4536,,,Looking at Target
1059,0.01647889,70.5826,76.2919,,,Looking at Target
1060,0.01652907,70.5223,75.97723,,,Looking at Target
1061,0.01691648,70.46435,75.65518,,,Looking at Target
1062,0.01621709,70.40384,75.57941,,,Looking at Target
1063,0.01673933,70.3579,75.46532,,,Looking at Target
1064,0.01696325,70.33957,75.33128,,,Looking at Target
1065,0.01599761,70.34737,75.19852,,,Looking at Target
1066,0.01656696,70.35706,75.13141,,,Looking at Target
1067,0.01656662,70.37841,75.12719,,,Looking at Target
1068,0.01676186,69.08727,72.86146,,,Looking at Target
1069,0.01647446,69.06288,72.03092,,,Looking at Target
1070,0.01646353,69.03328,71.59144,,,Looking at Target
1071,0.01656696,68.93523,71.5544,,,Looking at Target
1072,0.01738821,68.74506,71.53649,,,Looking at Target
1073,0.01574605,68.75856,71.5032,,,Looking at Target
1074,0.01656593,68.74107,71.41431,,,Not looking at Target
1075,0.01656662,68.68272,71.35738,,,Not looking at Target
1076,0.01656559,68.62663,71.2947,,,Not looking at Target
1077,0.01656764,68.55495,71.20419,,,Not looking at Target
1078,0.01732847,68.48128,71.12225,,,Not looking at Target
1079,0.01580442,68.41546,71.0401,,,Not looking at Target
1080,0.01656696,68.32599,70.97729,,,Not looking at Target
1081,0.01656593,68.26226,70.92229,,,Not looking at Target
1082,0.0165673,68.17463,70.83705,,,Not looking at Target
1083,0.01656662,68.02417,70.65343,,,Not looking at Target
1084,0.01677312,67.80689,70.4397,,,Not looking at Target
1085,0.01636045,67.56252,70.17477,,,Not looking at Target
1086,0.01659734,67.27414,69.92357,,,Not looking at Target
1087,0.01696256,66.95737,69.53477,,,Not looking at Target
1088,0.01613961,66.57262,68.96078,,,Not looking at Target
1089,0.01683559,66.02242,68.02086,,,Not looking at Target
1090,0.01694242,65.3709,66.90465,,,Not looking at Target
1091,0.01597406,64.68057,66.09537,,,Not looking at Target
1092,0.01698782,64.10239,65.39192,,,Not looking at Target
1093,0.01646183,63.61539,64.86411,,,Not looking at Target
1094,0.01647138,63.29439,64.55911,,,Not looking at Target
1095,0.01696905,63.46173,64.36142,,,Not looking at Target
1096,0.01597679,63.77734,64.65557,,,Not looking at Target
1097,0.01650006,63.9073,64.99718,,,Not looking at Target
1098,0.01654887,64.09576,65.27129,,,Not looking at Target
1099,0.01656627,64.29179,65.45229,,,Not looking at Target
1100,0.01656662,64.51731,65.64632,,,Not looking at Target
1101,0.01656593,64.74554,65.88097,,,Not looking at Target
1102,0.0165673,64.86973,66.04564,,,Not looking at Target
1103,0.01699806,64.95323,66.07554,,,Not looking at Target
1104,0.0161362,64.98359,66.05713,,,Not looking at Target
1105,0.01681238,64.8924,65.61848,,,Not looking at Target
1106,0.01648674,64.75679,65.80001,,,Not looking at Target
1107,0.0164608,66.46986,68.52715,,,Not looking at Target
1108,0.01650484,66.30404,68.42083,,,Not looking at Target
1109,0.01743872,66.03865,68.20367,,,Not looking at Target
1110,0.01569519,65.9369,68.09121,,,Not looking at Target
1111,0.01675708,65.81749,67.85491,,,Not looking at Target
1112,0.01646934,65.69786,67.80154,,,Not looking at Target
1113,0.01647309,65.55557,67.54751,,,Not looking at Target
1114,0.0165673,65.42448,67.20662,,,Not looking at Target
1115,0.01688303,65.35259,67.05733,,,Not looking at Target
1116,0.01624986,65.2971,66.9698,,,Not looking at Target
1117,0.01671544,65.29072,66.92583,,,Not looking at Target
1118,0.01647821,65.3723,66.80192,,,Not looking at Target
1119,0.01650654,65.53931,67.1643,,,Not looking at Target
1120,0.01656662,65.76788,67.41071,,,Not looking at Target
1121,0.01682398,66.024,67.56322,,,Not looking at Target
1122,0.01630959,66.29002,67.69858,,,Not looking at Target
1123,0.01663659,66.36866,67.78276,,,Not looking at Target
1124,0.01649664,66.41272,67.85175,,,Not looking at Target
1125,0.01695949,66.4362,67.85523,,,Not looking at Target
1126,0.01646251,66.42326,67.83376,,,Not looking at Target
1127,0.01627717,66.42936,67.83202,,,Not looking at Target
1128,0.01656764,66.40821,67.82587,,,Not looking at Target
1129,0.01659939,66.36135,67.79558,,,Not looking at Target
1130,0.01653487,66.31605,67.73213,,,Not looking at Target
1131,0.01688815,66.25202,67.64503,,,Not looking at Target
1132,0.0162444,66.19189,67.58556,,,Not looking at Target
1133,0.01721788,66.1657,67.50329,,,Not looking at Target
1134,0.01591501,66.16672,67.42344,,,Not looking at Target
1135,0.0165673,66.17806,67.19488,,,Not looking at Target
1136,0.01656627,66.14951,67.00769,,,Not looking at Target
1137,0.01684617,66.14997,66.87015,,,Not looking at Target
1138,0.01628706,66.05762,66.54889,,,Not looking at Target
1139,0.01664273,66.05512,66.55635,,,Not looking at Target
1140,0.01649084,66.07764,66.71968,,,Not looking at Target
1141,0.0165673,66.11683,66.89379,,,Not looking at Target
1142,0.01686528,66.15546,67.28391,,,Not looking at Target
1143,0.01626761,66.29642,67.47916,,,Not looking at Target
1144,0.01671066,66.39368,60.18963,,,Not looking at Target
1145,0.01642223,eye closed,eye closed,,,Not looking at Target
1146,0.01656696,eye closed,eye closed,,,Not looking at Target
1147,0.01656662,eye closed,eye closed,,,Not looking at Target
1148,0.01680555,eye closed,eye closed,,,Not looking at Target
1149,0.01647275,eye closed,eye closed,,,Not looking at Target
1150,0.01648538,eye closed,eye closed,,,Not looking at Target
1151,0.01650313,eye closed,eye closed,,,Not looking at Target
1152,0.01693184,eye closed,eye closed,,,Not looking at Target
1153,0.01647616,eye closed,eye closed,,,Not looking at Target
1154,0.0164707,eye closed,eye closed,,,Not looking at Target
1155,0.0163881,eye closed,eye closed,,,Not looking at Target
1156,0.01656696,eye closed,eye closed,,,Not looking at Target
1157,0.01656764,66.85046,69.02722,,,Not looking at Target
1158,0.01687143,66.77494,68.85931,,,Looking at Target
1159,0.01626146,66.67248,68.52387,,,Looking at Target
1160,0.01721208,66.56431,68.4118,,,Looking at Target
1161,0.01594676,66.49282,68.38674,,,Looking at Target
1162,0.01654136,66.45478,68.3447,,,Looking at Target
1163,0.0169059,66.53934,68.3574,,,Not looking at Target
1164,0.01697519,66.60883,68.43582,,,Looking at Target
1165,0.01581807,66.68641,68.50066,,,Looking at Target
1166,0.01714074,66.76126,68.56878,,,Looking at Target
1167,0.01647172,66.84119,68.62209,,,Looking at Target
1168,0.01608704,66.92939,68.69283,,,Looking at Target
1169,0.01734725,67.02161,68.73706,,,Looking at Target
1170,0.01578633,67.10478,68.80241,,,Looking at Target
1171,0.01667175,67.15225,68.81979,,,Looking at Target
1172,0.01700079,67.15892,68.82215,,,Looking at Target
1173,0.01694618,67.14732,68.75935,,,Looking at Target
1174,0.01598157,67.09079,68.65434,,,Looking at Target
1175,0.01623245,67.03163,68.58085,,,Not looking at Target
1176,0.01669632,66.98869,68.4667,,,Not looking at Target
1177,0.01643725,66.89339,68.35119,,,Not looking at Target
1178,0.01656696,66.82643,68.29195,,,Not looking at Target
1179,0.01656832,66.73231,68.23981,,,Not looking at Target
1180,0.01732028,66.66173,68.19668,,,Not looking at Target
1181,0.01597304,66.62822,68.17204,,,Not looking at Target
1182,0.01654682,66.62685,68.17569,,,Not looking at Target
1183,0.01642428,66.58772,68.21787,,,Not looking at Target
1184,0.01695096,66.59037,68.36672,,,Not looking at Target
1185,0.01649835,66.69495,68.49571,,,Looking at Target
1186,0.01625191,66.8034,68.58588,,,Looking at Target
1187,0.01667106,66.92181,68.6744,,,Looking at Target
1188,0.01646422,67.01894,68.714,,,Looking at Target
1189,0.01656388,67.02882,68.73113,,,Looking at Target
1190,0.01693184,67.01213,68.68613,,,Looking at Target
1191,0.01620344,66.99998,68.51737,,,Looking at Target
1192,0.01673114,66.95721,68.36993,,,Not looking at Target
1193,0.01640141,66.88615,68.2328,,,Not looking at Target
1194,0.01656627,66.83376,68.05259,,,Not looking at Target
1195,0.01696051,66.75845,67.97742,,,Not looking at Target
1196,0.01617169,66.73459,67.6623,,,Not looking at Target
1197,0.0165673,66.69798,67.66326,,,Not looking at Target
1198,0.01656662,66.62915,67.72638,,,Not looking at Target
1199,0.01706223,66.59073,67.85538,,,Not looking at Target
1200,0.01607134,66.62155,67.86896,,,Not looking at Target
1201,0.01656593,66.67115,67.90886,,,Not looking at Target
1202,0.01656696,66.7383,67.97813,,,Not looking at Target
1203,0.01667823,66.85036,68.06901,,,Not looking at Target
1204,0.016455,66.97327,68.18841,,,Not looking at Target
1205,0.0165673,67.1334,68.34126,,,Not looking at Target
1206,0.01656559,67.38831,68.51575,,,Not looking at Target
1207,0.01682842,67.57211,68.69197,,,Not looking at Target
1208,0.01630515,67.7903,68.84633,,,Not looking at Target
1209,0.0165673,67.95678,69.15688,,,Not looking at Target
1210,0.01656627,68.03889,69.28754,,,Looking at Target
1211,0.01656866,68.04621,69.34315,,,Looking at Target
1212,0.01656593,68.00983,69.33061,,,Looking at Target
1213,0.01657174,67.95872,69.27991,,,Looking at Target
1214,0.01656115,67.92705,69.2552,,,Looking at Target
1215,0.01656593,67.86458,69.21682,,,Looking at Target
1216,0.0165673,67.88324,69.25058,,,Looking at Target
1217,0.01687416,68.09661,69.33793,,,Looking at Target
1218,0.01625976,68.21258,69.34467,,,Looking at Target
1219,0.01718614,68.38198,69.25961,,,Not looking at Target
1220,0.01594607,68.51727,75.29892,,,Not looking at Target
1221,0.01699738,eye closed,eye closed,,,Not looking at Target
1222,0.01613585,eye closed,eye closed,,,Not looking at Target
1223,0.01731482,eye closed,eye closed,,,Not looking at Target
1224,0.01598601,eye closed,eye closed,,,Not looking at Target
1225,0.0165004,eye closed,eye closed,,,Not looking at Target
1226,0.01646456,eye closed,eye closed,,,Not looking at Target
1227,0.01694242,eye closed,eye closed,,,Not looking at Target
1228,0.01647411,eye closed,eye closed,,,Not looking at Target
1229,0.01648743,66.6021,68.22198,,,Not looking at Target
1230,0.0163625,66.52682,68.24636,,,Not looking at Target
1231,0.01656832,66.46848,68.22443,,,Not looking at Target
1232,0.01656627,66.42919,68.18114,,,Not looking at Target
1233,0.01656593,66.45937,68.2459,,,Not looking at Target
1234,0.01729161,66.59033,68.37392,,,Not looking at Target
1235,0.01598294,66.75054,68.60985,,,Not looking at Target
1236,0.01696802,66.92448,68.90838,,,Not looking at Target
1237,0.0160239,67.12192,69.12903,,,Not looking at Target
1238,0.01692843,67.25665,69.2672,,,Looking at Target
1239,0.01620514,67.3425,69.32128,,,Looking at Target
1240,0.01677005,67.32813,69.32017,,,Looking at Target
1241,0.01636421,67.12411,69.25848,,,Looking at Target
1242,0.01656593,66.89146,69.10255,,,Looking at Target
1243,0.01697349,66.62788,68.96572,,,Not looking at Target
1244,0.01615975,66.44578,68.81315,,,Not looking at Target
1245,0.01726328,66.32775,68.59086,,,Not looking at Target
1246,0.01587064,66.21992,68.43948,,,Not looking at Target
1247,0.01657754,66.14668,68.35474,,,Not looking at Target
1248,0.01655672,66.12634,68.30803,,,Not looking at Target
1249,0.01740664,66.0843,68.26408,,,Not looking at Target
1250,0.01595529,66.43463,69.31539,,,Not looking at Target
1251,0.01633724,68.37477,70.38437,,,Looking at Target
1252,0.01656593,68.27638,70.41479,,,Looking at Target
1253,0.01656662,67.74505,70.38076,,,Looking at Target
1254,0.01656696,67.62643,70.30676,,,Looking at Target
1255,0.01656696,67.63211,69.91918,,,Looking at Target
1256,0.01674855,67.75051,69.88842,,,Looking at Target
1257,0.016384,67.7033,69.8594,,,Looking at Target
1258,0.01705131,67.53233,69.7501,,,Looking at Target
1259,0.01650825,67.53309,69.70143,,,Looking at Target
1260,0.01643657,67.57599,69.84884,,,Looking at Target
1261,0.01648128,67.63083,70.1274,,,Looking at Target
1262,0.01648197,67.75079,70.24998,,,Looking at Target
1263,0.01644066,67.92466,70.44759,,,Looking at Target
1264,0.01656764,68.25272,70.65237,,,Looking at Target
1265,0.01656559,68.42202,70.82722,,,Looking at Target
1266,0.0165673,68.57645,70.98831,,,Looking at Target
1267,0.01656627,68.71411,71.14983,,,Looking at Target
1268,0.01711958,68.82775,71.85133,,,Looking at Target
1269,0.016014,68.9937,70.85684,,,Looking at Target
1270,0.01656662,64.57767,60.7001,,,Looking at Target
1271,0.01683934,eye closed,eye closed,,,Not looking at Target
1272,0.01629423,eye closed,eye closed,,,Not looking at Target
1273,0.01665366,eye closed,eye closed,,,Not looking at Target
1274,0.0164847,eye closed,eye closed,,,Not looking at Target
1275,0.01656252,eye closed,eye closed,,,Not looking at Target
1276,0.01656627,eye closed,eye closed,,,Not looking at Target
1277,0.01656559,eye closed,eye closed,,,Not looking at Target
1278,0.01671134,eye closed,eye closed,,,Not looking at Target
1279,0.01694993,eye closed,eye closed,,,Not looking at Target
1280,0.01604096,69.38673,72.50434,,,Not looking at Target
1281,0.0169042,69.41624,72.76025,,,Looking at Target
1282,0.01622733,69.48262,72.83965,,,Looking at Target
1283,0.01671851,69.5304,72.74041,,,Looking at Target
1284,0.01647377,69.54096,72.70674,,,Looking at Target
1285,0.01650722,69.45956,72.67913,,,Looking at Target
1286,0.01656696,69.44328,72.68261,,,Looking at Target
1287,0.01656696,69.35409,72.69637,,,Looking at Target
1288,0.01656627,69.24763,72.66326,,,Looking at Target
1289,0.01718545,69.14427,72.61538,,,Looking at Target
1290,0.01594812,68.96824,72.49457,,,Looking at Target
1291,0.01656627,68.87421,72.43994,,,Looking at Target
1292,0.01688303,68.60123,72.31721,,,Looking at Target
1293,0.01625123,68.38905,72.25063,,,Looking at Target
1294,0.01669905,68.32783,72.19827,,,Looking at Target
1295,0.01643384,68.27105,72.16369,,,Looking at Target
1296,0.0165673,68.25342,72.12626,,,Looking at Target
1297,0.01692979,68.27556,72.09857,,,Looking at Target
1298,0.01620344,68.31725,72.09721,,,Looking at Target
1299,0.01672841,68.35759,71.23772,,,Looking at Target
1300,0.01697417,68.38633,71.4396,,,Looking at Target
1301,0.01599727,68.46777,71.72169,,,Looking at Target
1302,0.01694652,68.51805,71.76747,,,Looking at Target
1303,0.01618637,68.67042,71.7581,,,Looking at Target
1304,0.01676527,68.7589,71.73708,,,Looking at Target
1305,0.01636967,68.75219,71.73193,,,Looking at Target
1306,0.01656866,68.74771,71.6619,,,Looking at Target
1307,0.01656388,68.70863,71.61461,,,Looking at Target
1308,0.01656662,68.67603,71.5655,,,Looking at Target
1309,0.01679497,68.64384,71.53073,,,Looking at Target
1310,0.01697349,68.52065,71.51387,,,Looking at Target
1311,0.01598498,67.41194,70.02406,,,Looking at Target
1312,0.01651234,67.37139,69.22452,TRUE,0,Looking at Target
1313,0.01692331,67.2481,68.83547,,,Not looking at Target
1314,0.01697246,67.08018,68.81465,,,Not looking at Target
1315,0.01580374,67.03755,68.90344,,,Not looking at Target
1316,0.01656764,66.97523,68.92415,,,Not looking at Target
1317,0.01656627,67.04683,68.96616,,,Not looking at Target
1318,0.01656696,67.06142,69.01469,,,Not looking at Target
1319,0.0165772,67.08321,69.06422,,,Not looking at Target
1320,0.01655569,67.16,69.10496,,,Not looking at Target
1321,0.01667857,67.31116,69.18626,,,Not looking at Target
1322,0.01645568,67.37414,69.37365,,,Not looking at Target
1323,0.01656696,67.3952,69.42928,,,Not looking at Target
1324,0.01689703,67.39702,69.45007,,,Not looking at Target
1325,0.01623586,67.4,69.4638,,,Not looking at Target
1326,0.01723187,67.4026,69.39411,,,Not looking at Target
1327,0.01595904,67.38613,69.48618,,,Not looking at Target
1328,0.01650961,67.36675,69.47141,,,Not looking at Target
1329,0.01656662,67.32388,69.46889,,,Not looking at Target
1330,0.01656696,67.28735,69.42711,,,Not looking at Target
1331,0.01656662,67.22414,69.38741,,,Not looking at Target
1332,0.01666731,63.015,65.37771,,,Not looking at Target
1333,0.01646592,58.58533,56.32307,,,Not looking at Target
1334,0.01746603,53.24237,47.28182,,,Not looking at Target
1335,0.0156672,49.26403,44.77292,,,Looking at Target
1336,0.01656696,48.85551,43.37247,,,Looking at Target
1337,0.01668847,48.75927,43.38851,,,Looking at Target
1338,0.0164451,48.75467,43.41109,,,Looking at Target
1339,0.01656457,48.80297,43.46695,,,Looking at Target
1340,0.01656696,48.85915,43.50348,,,Looking at Target
1341,0.0168547,48.93079,43.52748,,,Looking at Target
1342,0.01627921,48.98656,43.56546,,,Looking at Target
1343,0.01662976,49.03284,43.60862,,,Looking at Target
1344,0.01650381,49.07822,43.46031,,,Looking at Target
1345,0.01695369,49.11295,43.42948,,,Looking at Target
1346,0.01646012,49.14454,43.38457,,,Looking at Target
1347,0.01628604,49.16818,43.35605,,,Looking at Target
1348,0.01666321,49.20142,43.43459,,,Looking at Target
1349,0.01647036,49.22804,43.49545,,,Looking at Target
1350,0.01697144,49.24743,43.55898,,,Looking at Target
1351,0.01616179,49.28142,43.61079,,,Looking at Target
1352,0.01656593,49.30926,43.65746,,,Looking at Target
1353,0.01719877,49.33343,43.7163,,,Looking at Target
1354,0.01597133,49.34156,43.77203,,,Looking at Target
1355,0.01653112,49.27227,43.78103,,,Looking at Target
1356,0.01741381,49.21135,43.75832,,,Looking at Target
1357,0.01599079,49.11122,43.62462,,,Looking at Target
1358,0.01629457,49.02394,43.623,,,Looking at Target
1359,0.0165673,48.94276,43.56668,,,Looking at Target
1360,0.01657105,48.85055,43.57624,,,Looking at Target
1361,0.01656286,48.76559,43.50759,,,Looking at Target
1362,0.01656696,48.61634,43.33926,,,Looking at Target
1363,0.01656593,48.51412,43.31953,,,Looking at Target
1364,0.01717112,48.43761,43.28693,,,Looking at Target
1365,0.01647138,48.40725,43.16154,,,Looking at Target
1366,0.01605735,48.31201,43.09165,,,Looking at Target
1367,0.01656798,48.18236,42.9978,,,Looking at Target
1368,0.01679702,48.08605,42.91201,,,Looking at Target
1369,0.01633451,47.96631,42.68953,,,Looking at Target
1370,0.01713664,47.85124,42.53924,,,Looking at Target
1371,0.01599659,47.78001,42.6116,,,Looking at Target
1372,0.01692604,47.71532,42.62363,,,Looking at Target
1373,0.01620685,47.68655,42.51144,,,Looking at Target
1374,0.01674104,47.6818,42.50174,,,Looking at Target
1375,0.0163922,47.65103,42.50776,,,Looking at Target
1376,0.01656764,47.62447,42.62107,TRUE,0,Looking at Target
1377,0.01656627,47.65733,42.76373,,,Not looking at Target
1378,0.01689327,47.76729,42.89386,,,Not looking at Target
1379,0.0162403,47.84647,43.00369,,,Not looking at Target
1380,0.01667857,47.86221,43.13235,,,Not looking at Target
1381,0.01645534,47.89488,43.19883,,,Not looking at Target
1382,0.01656764,47.79177,43.27702,,,Not looking at Target
1383,0.01689942,47.83958,43.55641,,,Not looking at Target
1384,0.01623143,47.87411,43.65783,,,Not looking at Target
1385,0.0165673,47.93589,43.8108,,,Not looking at Target
1386,0.01662021,47.9767,43.93405,,,Not looking at Target
1387,0.01651439,47.87328,44.20087,,,Not looking at Target
1388,0.0169373,47.9066,44.23065,,,Not looking at Target
1389,0.01619456,47.89534,44.21976,,,Not looking at Target
1390,0.01656662,47.90997,44.16113,,,Not looking at Target
1391,0.016654,47.78589,44.15498,,,Not looking at Target
1392,0.01647958,44.04124,42.09363,,,Not looking at Target
1393,0.01656662,42.71711,39.10967,,,Not looking at Target
1394,0.0168902,42.52016,38.97926,,,Looking at Target
1395,0.0169571,42.40971,39.11064,,,Looking at Target
1396,0.01599215,42.44162,39.16486,,,Looking at Target
1397,0.01695471,42.478,39.1582,,,Looking at Target
1398,0.01603823,42.51828,39.16581,,,Looking at Target
1399,0.01656798,42.57751,39.19329,,,Looking at Target
1400,0.01656662,42.65793,39.29206,,,Looking at Target
1401,0.01675298,42.769,39.39175,,,Looking at Target
1402,0.01695505,42.97581,39.54314,,,Looking at Target
1403,0.01599113,43.07584,39.68138,,,Looking at Target
1404,0.01694447,43.20072,39.75961,,,Looking at Target
1405,0.0161891,43.36576,39.80239,,,Looking at Target
1406,0.01675742,43.50946,39.90087,,,Looking at Target
1407,0.01637649,43.59864,40.06226,,,Looking at Target
1408,0.01660792,43.63555,40.22548,,,Looking at Target
1409,0.01695369,43.634,40.35643,,,Looking at Target
1410,0.01613858,43.77395,40.49332,,,Looking at Target
1411,0.01656627,43.95464,40.84985,,,Looking at Target
1412,0.01720184,44.15933,41.06817,,,Looking at Target
1413,0.0159686,44.36325,41.25756,,,Looking at Target
1414,0.01652941,44.4781,41.43184,,,Looking at Target
1415,0.01656696,44.61719,41.59532,,,Looking at Target
1416,0.01656627,44.7648,41.7105,,,Looking at Target
1417,0.0167308,44.20682,41.46921,,,Looking at Target
1418,0.01640209,41.73886,39.78609,,,Looking at Target
1419,0.01656764,40.55531,39.2151,,,Looking at Target
1420,0.01694857,40.60627,38.83721,,,Looking at Target
1421,0.01618364,40.57947,38.72254,,,Looking at Target
1422,0.01676493,40.61518,38.72791,,,Looking at Target
1423,0.0163683,40.83484,38.61544,,,Looking at Target
1424,0.0165929,40.90628,38.56482,,,Looking at Target
1425,0.01654067,40.96663,38.55887,,,Looking at Target
1426,0.01656662,41.02647,38.53638,,,Looking at Target
1427,0.01679633,41.06127,38.3866,,,Looking at Target
1428,0.01633724,41.10376,38.3798,,,Looking at Target
1429,0.0165673,41.1261,38.35188,,,Looking at Target
1430,0.01656593,41.17498,38.32819,,,Looking at Target
1431,0.01656696,41.28439,38.40408,,,Looking at Target
1432,0.01683422,41.42252,38.53582,,,Looking at Target
1433,0.01697246,41.64358,38.67372,,,Looking at Target
1434,0.01597133,41.78892,38.88828,,,Looking at Target
1435,0.01648913,41.91896,39.06499,TRUE,0,Looking at Target
1436,0.0165673,42.01782,39.16182,,,Not looking at Target
1437,0.01686699,42.15793,39.28531,,,Not looking at Target
1438,0.01626385,42.23285,39.4166,,,Not looking at Target
1439,0.01667994,42.2663,39.48557,,,Not looking at Target
1440,0.01645466,42.29869,39.49708,,,Not looking at Target
1441,0.01699397,42.27934,39.48832,,,Not looking at Target
1442,0.01613995,42.21784,39.43937,,,Not looking at Target
1443,0.01656627,42.12792,39.38214,,,Not looking at Target
1444,0.01721515,41.84923,39.28323,,,Not looking at Target
1445,0.01591808,41.7576,39.2165,,,Not looking at Target
1446,0.01656662,41.63737,39.16484,,,Not looking at Target
1447,0.01693696,41.54658,39.09086,,,Not looking at Target
1448,0.01619661,41.36628,39.04411,,,Not looking at Target
1449,0.01674752,41.33012,38.99771,,,Not looking at Target
1450,0.0164748,41.33979,38.92971,,,Not looking at Target
1451,0.01647753,41.27466,38.91742,,,Not looking at Target
1452,0.01696427,41.2664,38.9227,,,Not looking at Target
1453,0.01699499,41.23297,38.91933,,,Not looking at Target
1454,0.01645261,41.17512,38.92305,,,Not looking at Target
1455,0.01585425,41.23545,38.95071,,,Not looking at Target
1456,0.01659904,42.5447,39.51199,,,Not looking at Target
1457,0.01653419,42.82796,45.89285,,,Not looking at Target
1458,0.01692024,eye closed,eye closed,,,Not looking at Target
1459,0.01646251,eye closed,eye closed,,,Not looking at Target
1460,0.01697519,eye closed,eye closed,,,Not looking at Target
1461,0.01590921,eye closed,eye closed,,,Not looking at Target
1462,0.0165673,eye closed,eye closed,,,Not looking at Target
1463,0.01744248,eye closed,eye closed,,,Not looking at Target
1464,0.01569007,eye closed,eye closed,,,Not looking at Target
1465,0.01656662,68.66103,76.53355,,,Not looking at Target
1466,0.01666492,68.5593,75.83173,,,Looking at Target
1467,0.01697383,68.45219,75.44277,,,Looking at Target
1468,0.01648231,68.35517,74.22203,,,Looking at Target
1469,0.01614712,68.25613,73.51826,,,Looking at Target
1470,0.01656593,68.1921,73.2912,,,Looking at Target
1471,0.01669496,68.21186,73.07445,,,Looking at Target
1472,0.01697826,68.13772,72.94418,,,Looking at Target
1473,0.01602628,68.06953,72.84531,,,Looking at Target
1474,0.01691785,68.1732,72.71996,,,Looking at Target
1475,0.01697383,68.21431,72.66809,,,Looking at Target
1476,0.01580852,68.21317,72.57267,,,Looking at Target
1477,0.01663864,68.19685,72.49563,,,Looking at Target
1478,0.01649494,68.1831,72.23669,,,Looking at Target
1479,0.01656764,68.17584,72.09702,,,Looking at Target
1480,0.01656627,68.16399,72.0613,,,Looking at Target
1481,0.01656627,68.12987,72.00568,,,Looking at Target
1482,0.01656662,68.05472,71.85573,,,Looking at Target
1483,0.01656593,68.02168,71.77029,,,Looking at Target
1484,0.01656696,67.9703,71.65553,,,Looking at Target
1485,0.01656696,67.92817,71.53529,,,Looking at Target
1486,0.01679838,67.89692,71.42777,,,Looking at Target
1487,0.01647446,67.89973,71.38684,,,Looking at Target
1488,0.01648709,67.93088,71.33128,,,Looking at Target
1489,0.0165062,67.9114,71.23529,,,Looking at Target
1490,0.01656798,67.90156,71.19404,,,Looking at Target
1491,0.01656559,67.91396,71.16829,,,Looking at Target
1492,0.0165673,67.91226,71.16814,,,Looking at Target
1493,0.0165673,68.02527,71.17274,,,Looking at Target
1494,0.01656627,68.12344,71.2448,,,Looking at Target
1495,0.0169612,68.10181,71.4621,,,Looking at Target
1496,0.01696905,68.12772,71.46981,,,Looking at Target
